
		>>BUBBLE SORT<<
Vetor_19[90]: 9518
Vetor_19[91]: 18706
Vetor_19[92]: 7161
Vetor_19[93]: 18877
Vetor_19[94]: 26235
Vetor_19[95]: 4565
Vetor_19[96]: 28664
Vetor_19[97]: 17959
Vetor_19[98]: 32322
Vetor_19[99]: 16557

		>>Vetor_19 - ORDENADO<<

Vetor_19[0]: 29458
Vetor_19[1]: 22482
Vetor_19[2]: 29278
Vetor_19[3]: 31490
Vetor_19[4]: 44
Vetor_19[5]: 23456
Vetor_19[6]: 28636
Vetor_19[7]: 18707
Vetor_19[8]: 7833
Vetor_19[9]: 20915
Vetor_19[10]: 22481
Vetor_19[11]: 30691
Vetor_19[12]: 3678
Vetor_19[13]: 32012
Vetor_19[14]: 6160
Vetor_19[15]: 22923
Vetor_19[16]: 18042
Vetor_19[17]: 28862
Vetor_19[18]: 20269
Vetor_19[19]: 19165
Vetor_19[20]: 18120
Vetor_19[21]: 10821
Vetor_19[22]: 19844
Vetor_19[23]: 16469
Vetor_19[24]: 16678
Vetor_19[25]: 9752
Vetor_19[26]: 10109
Vetor_19[27]: 8012
Vetor_19[28]: 24023
Vetor_19[29]: 8834
Vetor_19[30]: 15631
Vetor_19[31]: 14191
Vetor_19[32]: 7974
Vetor_19[33]: 1197
Vetor_19[34]: 23171
Vetor_19[35]: 28784
Vetor_19[36]: 10316
Vetor_19[37]: 5120
Vetor_19[38]: 22139
Vetor_19[39]: 32763
Vetor_19[40]: 27540
Vetor_19[41]: 32682
Vetor_19[42]: 20786
Vetor_19[43]: 15340
Vetor_19[44]: 957
Vetor_19[45]: 25215
Vetor_19[46]: 30981
Vetor_19[47]: 23743
Vetor_19[48]: 15520
Vetor_19[49]: 14596
Vetor_19[50]: 30771
Vetor_19[51]: 17479
Vetor_19[52]: 3859
Vetor_19[53]: 32197
Vetor_19[54]: 28641
Vetor_19[55]: 7331
Vetor_19[56]: 5132
Vetor_19[57]: 24559
Vetor_19[58]: 9313
Vetor_19[59]: 25455
Vetor_19[60]: 13066
Vetor_19[61]: 18458
Vetor_19[62]: 16051
Vetor_19[63]: 13623
Vetor_19[64]: 4016
Vetor_19[65]: 8039
Vetor_19[66]: 18252
Vetor_19[67]: 27953
Vetor_19[68]: 31411
Vetor_19[69]: 3275
Vetor_19[70]: 15895
Vetor_19[71]: 27947
Vetor_19[72]: 27127
Vetor_19[73]: 7338
Vetor_19[74]: 29626
Vetor_19[75]: 8642
Vetor_19[76]: 15349
Vetor_19[77]: 1704
Vetor_19[78]: 2074
Vetor_19[79]: 5845
Vetor_19[80]: 19040
Vetor_19[81]: 1468
Vetor_19[82]: 12833
Vetor_19[83]: 12345
Vetor_19[84]: 4104
Vetor_19[85]: 30342
Vetor_19[86]: 13503
Vetor_19[87]: 23214
Vetor_19[88]: 26110
Vetor_19[89]: 12258
Vetor_19[90]: 9518
Vetor_19[91]: 18706
Vetor_19[92]: 7161
Vetor_19[93]: 18877
Vetor_19[94]: 26235
Vetor_19[95]: 4565
Vetor_19[96]: 28664
Vetor_19[97]: 17959
Vetor_19[98]: 32322
Vetor_19[99]: 16557

		>>Vetor_20 - ALEATORIO<<

Vetor_20[0]: 20898
Vetor_20[1]: 1562
Vetor_20[2]: 11674
Vetor_20[3]: 2832
Vetor_20[4]: 20158
Vetor_20[5]: 10165
Vetor_20[6]: 18498
Vetor_20[7]: 24049
Vetor_20[8]: 2508
Vetor_20[9]: 1716
Vetor_20[10]: 30980
Vetor_20[11]: 26537
Vetor_20[12]: 2279
Vetor_20[13]: 25564
Vetor_20[14]: 17510
Vetor_20[15]: 1591
Vetor_20[16]: 12128
Vetor_20[17]: 23876
Vetor_20[18]: 14321
Vetor_20[19]: 6545
Vetor_20[20]: 937
Vetor_20[21]: 11436
Vetor_20[22]: 32564
Vetor_20[23]: 21653
Vetor_20[24]: 3185
Vetor_20[25]: 8208
Vetor_20[26]: 18956
Vetor_20[27]: 6722
Vetor_20[28]: 2321
Vetor_20[29]: 125
Vetor_20[30]: 26658
Vetor_20[31]: 15144
Vetor_20[32]: 2343
Vetor_20[33]: 23332
Vetor_20[34]: 15796
Vetor_20[35]: 10013
Vetor_20[36]: 10112
Vetor_20[37]: 24749
Vetor_20[38]: 30105
Vetor_20[39]: 26418
Vetor_20[40]: 27708
Vetor_20[41]: 20173
Vetor_20[42]: 5247
Vetor_20[43]: 29670
Vetor_20[44]: 6700
Vetor_20[45]: 6171
Vetor_20[46]: 20856
Vetor_20[47]: 15257
Vetor_20[48]: 27519
Vetor_20[49]: 15903
Vetor_20[50]: 22453
Vetor_20[51]: 27971
Vetor_20[52]: 414
Vetor_20[53]: 4524
Vetor_20[54]: 21904
Vetor_20[55]: 23397
Vetor_20[56]: 3156
Vetor_20[57]: 19824
Vetor_20[58]: 31952
Vetor_20[59]: 2880
Vetor_20[60]: 27698
Vetor_20[61]: 16074
Vetor_20[62]: 22569
Vetor_20[63]: 17478
Vetor_20[64]: 21554
Vetor_20[65]: 28891
Vetor_20[66]: 6659
Vetor_20[67]: 13262
Vetor_20[68]: 11930
Vetor_20[69]: 3552
Vetor_20[70]: 18557
Vetor_20[71]: 30987
Vetor_20[72]: 18723
Vetor_20[73]: 27327
Vetor_20[74]: 27312
Vetor_20[75]: 11583
Vetor_20[76]: 3163
Vetor_20[77]: 28895
Vetor_20[78]: 6968
Vetor_20[79]: 15404
Vetor_20[80]: 16968
Vetor_20[81]: 23101
Vetor_20[82]: 9201
Vetor_20[83]: 8395
Vetor_20[84]: 12366
Vetor_20[85]: 29629
Vetor_20[86]: 1790
Vetor_20[87]: 23105
Vetor_20[88]: 2130
Vetor_20[89]: 22974
Vetor_20[90]: 6416
Vetor_20[91]: 11535
Vetor_20[92]: 29984
Vetor_20[93]: 25328
Vetor_20[94]: 4324
Vetor_20[95]: 1161
Vetor_20[96]: 17930
Vetor_20[97]: 11626
Vetor_20[98]: 12302
Vetor_20[99]: 2185

		>>Vetor_20 - ORDENADO<<

Vetor_20[0]: 20898
Vetor_20[1]: 1562
Vetor_20[2]: 11674
Vetor_20[3]: 2832
Vetor_20[4]: 20158
Vetor_20[5]: 10165
Vetor_20[6]: 18498
Vetor_20[7]: 24049
Vetor_20[8]: 2508
Vetor_20[9]: 1716
Vetor_20[10]: 30980
Vetor_20[11]: 26537
Vetor_20[12]: 2279
Vetor_20[13]: 25564
Vetor_20[14]: 17510
Vetor_20[15]: 1591
Vetor_20[16]: 12128
Vetor_20[17]: 23876
Vetor_20[18]: 14321
Vetor_20[19]: 6545
Vetor_20[20]: 937
Vetor_20[21]: 11436
Vetor_20[22]: 32564
Vetor_20[23]: 21653
Vetor_20[24]: 3185
Vetor_20[25]: 8208
Vetor_20[26]: 18956
Vetor_20[27]: 6722
Vetor_20[28]: 2321
Vetor_20[29]: 125
Vetor_20[30]: 26658
Vetor_20[31]: 15144
Vetor_20[32]: 2343
Vetor_20[33]: 23332
Vetor_20[34]: 15796
Vetor_20[35]: 10013
Vetor_20[36]: 10112
Vetor_20[37]: 24749
Vetor_20[38]: 30105
Vetor_20[39]: 26418
Vetor_20[40]: 27708
Vetor_20[41]: 20173
Vetor_20[42]: 5247
Vetor_20[43]: 29670
Vetor_20[44]: 6700
Vetor_20[45]: 6171
Vetor_20[46]: 20856
Vetor_20[47]: 15257
Vetor_20[48]: 27519
Vetor_20[49]: 15903
Vetor_20[50]: 22453
Vetor_20[51]: 27971
Vetor_20[52]: 414
Vetor_20[53]: 4524
Vetor_20[54]: 21904
Vetor_20[55]: 23397
Vetor_20[56]: 3156
Vetor_20[57]: 19824
Vetor_20[58]: 31952
Vetor_20[59]: 2880
Vetor_20[60]: 27698
Vetor_20[61]: 16074
Vetor_20[62]: 22569
Vetor_20[63]: 17478
Vetor_20[64]: 21554
Vetor_20[65]: 28891
Vetor_20[66]: 6659
Vetor_20[67]: 13262
Vetor_20[68]: 11930
Vetor_20[69]: 3552
Vetor_20[70]: 18557
Vetor_20[71]: 30987
Vetor_20[72]: 18723
Vetor_20[73]: 27327
Vetor_20[74]: 27312
Vetor_20[75]: 11583
Vetor_20[76]: 3163
Vetor_20[77]: 28895
Vetor_20[78]: 6968
Vetor_20[79]: 15404
Vetor_20[80]: 16968
Vetor_20[81]: 23101
Vetor_20[82]: 9201
Vetor_20[83]: 8395
Vetor_20[84]: 12366
Vetor_20[85]: 29629
Vetor_20[86]: 1790
Vetor_20[87]: 23105
Vetor_20[88]: 2130
Vetor_20[89]: 22974
Vetor_20[90]: 6416
Vetor_20[91]: 11535
Vetor_20[92]: 29984
Vetor_20[93]: 25328
Vetor_20[94]: 4324
Vetor_20[95]: 1161
Vetor_20[96]: 17930
Vetor_20[97]: 11626
Vetor_20[98]: 12302
Vetor_20[99]: 2185

		>>HEAP SORT<<

		>>Vetor_1 - ALEATORIO<<

Vetor_1[0]: 32767
Vetor_1[1]: 32767
Vetor_1[2]: 32767
Vetor_1[3]: 32767
Vetor_1[4]: 32767
Vetor_1[5]: 32767
Vetor_1[6]: 32767
Vetor_1[7]: 32766
Vetor_1[8]: 32767
Vetor_1[9]: 32767
Vetor_1[10]: 32767
Vetor_1[11]: 32767
Vetor_1[12]: 32767
Vetor_1[13]: 32767
Vetor_1[14]: 32767
Vetor_1[15]: 32766
Vetor_1[16]: 32766
Vetor_1[17]: 32767
Vetor_1[18]: 32767
Vetor_1[19]: 32767
Vetor_1[20]: 32767
Vetor_1[21]: 32767
Vetor_1[22]: 32767
Vetor_1[23]: 32766
Vetor_1[24]: 32767
Vetor_1[25]: 32767
Vetor_1[26]: 32766
Vetor_1[27]: 32766
Vetor_1[28]: 32767
Vetor_1[29]: 32767
Vetor_1[30]: 32762
Vetor_1[31]: 32765
Vetor_1[32]: 32765
Vetor_1[33]: 32765
Vetor_1[34]: 32766
Vetor_1[35]: 32766
Vetor_1[36]: 32766
Vetor_1[37]: 32766
Vetor_1[38]: 32767
Vetor_1[39]: 32766
Vetor_1[40]: 32767
Vetor_1[41]: 32766
Vetor_1[42]: 32767
Vetor_1[43]: 32765
Vetor_1[44]: 32766
Vetor_1[45]: 32767
Vetor_1[46]: 32766
Vetor_1[47]: 32765
Vetor_1[48]: 32766
Vetor_1[49]: 32764
Vetor_1[50]: 32764
Vetor_1[51]: 32766
Vetor_1[52]: 32767
Vetor_1[53]: 32766
Vetor_1[54]: 32765
Vetor_1[55]: 32766
Vetor_1[56]: 32766
Vetor_1[57]: 32766
Vetor_1[58]: 32766
Vetor_1[59]: 32765
Vetor_1[60]: 32766
Vetor_1[61]: 32761
Vetor_1[62]: 32762
Vetor_1[63]: 32765
Vetor_1[64]: 32764
Vetor_1[65]: 32764
Vetor_1[66]: 32762
Vetor_1[67]: 32763
Vetor_1[68]: 32764
Vetor_1[69]: 32762
Vetor_1[70]: 32765
Vetor_1[71]: 32765
Vetor_1[72]: 32763
Vetor_1[73]: 32766
Vetor_1[74]: 32766
Vetor_1[75]: 32766
Vetor_1[76]: 32763
Vetor_1[77]: 32767
Vetor_1[78]: 32767
Vetor_1[79]: 32765
Vetor_1[80]: 32764
Vetor_1[81]: 32767
Vetor_1[82]: 32766
Vetor_1[83]: 32765
Vetor_1[84]: 32766
Vetor_1[85]: 32763
Vetor_1[86]: 32766
Vetor_1[87]: 32764
Vetor_1[88]: 32760
Vetor_1[89]: 32764
Vetor_1[90]: 32766
Vetor_1[91]: 32763
Vetor_1[92]: 32765
Vetor_1[93]: 32764
Vetor_1[94]: 32766
Vetor_1[95]: 32763
Vetor_1[96]: 32764
Vetor_1[97]: 32764
Vetor_1[98]: 32755
Vetor_1[99]: 32762

		>>Vetor_1 - ORDENADO<<

Vetor_1[0]: 0
Vetor_1[1]: 0
Vetor_1[2]: 0
Vetor_1[3]: 0
Vetor_1[4]: 0
Vetor_1[5]: 0
Vetor_1[6]: 0
Vetor_1[7]: 0
Vetor_1[8]: 0
Vetor_1[9]: 0
Vetor_1[10]: 0
Vetor_1[11]: 0
Vetor_1[12]: 0
Vetor_1[13]: 0
Vetor_1[14]: 0
Vetor_1[15]: 0
Vetor_1[16]: 0
Vetor_1[17]: 0
Vetor_1[18]: 0
Vetor_1[19]: 0
Vetor_1[20]: 0
Vetor_1[21]: 0
Vetor_1[22]: 0
Vetor_1[23]: 0
Vetor_1[24]: 0
Vetor_1[25]: 0
Vetor_1[26]: 0
Vetor_1[27]: 0
Vetor_1[28]: 0
Vetor_1[29]: 0
Vetor_1[30]: 0
Vetor_1[31]: 1
Vetor_1[32]: 1
Vetor_1[33]: 1
Vetor_1[34]: 1
Vetor_1[35]: 1
Vetor_1[36]: 1
Vetor_1[37]: 1
Vetor_1[38]: 1
Vetor_1[39]: 1
Vetor_1[40]: 1
Vetor_1[41]: 1
Vetor_1[42]: 1
Vetor_1[43]: 1
Vetor_1[44]: 1
Vetor_1[45]: 1
Vetor_1[46]: 1
Vetor_1[47]: 1
Vetor_1[48]: 1
Vetor_1[49]: 1
Vetor_1[50]: 1
Vetor_1[51]: 1
Vetor_1[52]: 1
Vetor_1[53]: 1
Vetor_1[54]: 1
Vetor_1[55]: 1
Vetor_1[56]: 1
Vetor_1[57]: 2
Vetor_1[58]: 2
Vetor_1[59]: 2
Vetor_1[60]: 2
Vetor_1[61]: 2
Vetor_1[62]: 2
Vetor_1[63]: 2
Vetor_1[64]: 2
Vetor_1[65]: 2
Vetor_1[66]: 2
Vetor_1[67]: 2
Vetor_1[68]: 2
Vetor_1[69]: 2
Vetor_1[70]: 2
Vetor_1[71]: 2
Vetor_1[72]: 2
Vetor_1[73]: 2
Vetor_1[74]: 2
Vetor_1[75]: 2
Vetor_1[76]: 2
Vetor_1[77]: 2
Vetor_1[78]: 2
Vetor_1[79]: 2
Vetor_1[80]: 2
Vetor_1[81]: 2
Vetor_1[82]: 2
Vetor_1[83]: 2
Vetor_1[84]: 2
Vetor_1[85]: 2
Vetor_1[86]: 2
Vetor_1[87]: 2
Vetor_1[88]: 2
Vetor_1[89]: 2
Vetor_1[90]: 2
Vetor_1[91]: 2
Vetor_1[92]: 3
Vetor_1[93]: 3
Vetor_1[94]: 3
Vetor_1[95]: 3
Vetor_1[96]: 3
Vetor_1[97]: 3
Vetor_1[98]: 3
Vetor_1[99]: 3

		>>Vetor_2 - ALEATORIO<<

Vetor_2[0]: 32767
Vetor_2[1]: 32767
Vetor_2[2]: 32767
Vetor_2[3]: 32767
Vetor_2[4]: 32767
Vetor_2[5]: 32767
Vetor_2[6]: 32767
Vetor_2[7]: 32766
Vetor_2[8]: 32766
Vetor_2[9]: 32767
Vetor_2[10]: 32767
Vetor_2[11]: 32766
Vetor_2[12]: 32767
Vetor_2[13]: 32767
Vetor_2[14]: 32767
Vetor_2[15]: 32765
Vetor_2[16]: 32765
Vetor_2[17]: 32766
Vetor_2[18]: 32766
Vetor_2[19]: 32766
Vetor_2[20]: 32767
Vetor_2[21]: 32767
Vetor_2[22]: 32767
Vetor_2[23]: 32766
Vetor_2[24]: 32766
Vetor_2[25]: 32766
Vetor_2[26]: 32767
Vetor_2[27]: 32765
Vetor_2[28]: 32767
Vetor_2[29]: 32766
Vetor_2[30]: 32766
Vetor_2[31]: 32765
Vetor_2[32]: 32765
Vetor_2[33]: 32762
Vetor_2[34]: 32765
Vetor_2[35]: 32764
Vetor_2[36]: 32765
Vetor_2[37]: 32765
Vetor_2[38]: 32764
Vetor_2[39]: 32765
Vetor_2[40]: 32764
Vetor_2[41]: 32766
Vetor_2[42]: 32766
Vetor_2[43]: 32763
Vetor_2[44]: 32767
Vetor_2[45]: 32765
Vetor_2[46]: 32766
Vetor_2[47]: 32765
Vetor_2[48]: 32763
Vetor_2[49]: 32765
Vetor_2[50]: 32766
Vetor_2[51]: 32766
Vetor_2[52]: 32766
Vetor_2[53]: 32764
Vetor_2[54]: 32767
Vetor_2[55]: 32764
Vetor_2[56]: 32765
Vetor_2[57]: 32766
Vetor_2[58]: 32767
Vetor_2[59]: 32766
Vetor_2[60]: 32763
Vetor_2[61]: 32765
Vetor_2[62]: 32766
Vetor_2[63]: 32764
Vetor_2[64]: 32765
Vetor_2[65]: 32764
Vetor_2[66]: 32765
Vetor_2[67]: 32761
Vetor_2[68]: 32760
Vetor_2[69]: 32759
Vetor_2[70]: 32765
Vetor_2[71]: 32763
Vetor_2[72]: 32759
Vetor_2[73]: 32764
Vetor_2[74]: 32765
Vetor_2[75]: 32764
Vetor_2[76]: 32765
Vetor_2[77]: 32761
Vetor_2[78]: 32764
Vetor_2[79]: 32765
Vetor_2[80]: 32765
Vetor_2[81]: 32762
Vetor_2[82]: 32762
Vetor_2[83]: 32765
Vetor_2[84]: 32765
Vetor_2[85]: 32766
Vetor_2[86]: 32766
Vetor_2[87]: 32762
Vetor_2[88]: 32762
Vetor_2[89]: 32765
Vetor_2[90]: 32767
Vetor_2[91]: 32763
Vetor_2[92]: 32763
Vetor_2[93]: 32763
Vetor_2[94]: 32766
Vetor_2[95]: 32757
Vetor_2[96]: 32763
Vetor_2[97]: 32762
Vetor_2[98]: 32761
Vetor_2[99]: 32763

		>>Vetor_2 - ORDENADO<<

Vetor_2[0]: 0
Vetor_2[1]: 0
Vetor_2[2]: 0
Vetor_2[3]: 0
Vetor_2[4]: 0
Vetor_2[5]: 0
Vetor_2[6]: 0
Vetor_2[7]: 0
Vetor_2[8]: 0
Vetor_2[9]: 0
Vetor_2[10]: 0
Vetor_2[11]: 0
Vetor_2[12]: 0
Vetor_2[13]: 0
Vetor_2[14]: 0
Vetor_2[15]: 0
Vetor_2[16]: 0
Vetor_2[17]: 0
Vetor_2[18]: 0
Vetor_2[19]: 0
Vetor_2[20]: 0
Vetor_2[21]: 0
Vetor_2[22]: 0
Vetor_2[23]: 0
Vetor_2[24]: 0
Vetor_2[25]: 0
Vetor_2[26]: 0
Vetor_2[27]: 0
Vetor_2[28]: 1
Vetor_2[29]: 1
Vetor_2[30]: 1
Vetor_2[31]: 1
Vetor_2[32]: 1
Vetor_2[33]: 1
Vetor_2[34]: 1
Vetor_2[35]: 1
Vetor_2[36]: 1
Vetor_2[37]: 1
Vetor_2[38]: 1
Vetor_2[39]: 1
Vetor_2[40]: 1
Vetor_2[41]: 1
Vetor_2[42]: 1
Vetor_2[43]: 1
Vetor_2[44]: 1
Vetor_2[45]: 1
Vetor_2[46]: 1
Vetor_2[47]: 1
Vetor_2[48]: 1
Vetor_2[49]: 1
Vetor_2[50]: 1
Vetor_2[51]: 1
Vetor_2[52]: 1
Vetor_2[53]: 1
Vetor_2[54]: 1
Vetor_2[55]: 1
Vetor_2[56]: 1
Vetor_2[57]: 1
Vetor_2[58]: 1
Vetor_2[59]: 2
Vetor_2[60]: 2
Vetor_2[61]: 2
Vetor_2[62]: 2
Vetor_2[63]: 2
Vetor_2[64]: 2
Vetor_2[65]: 2
Vetor_2[66]: 2
Vetor_2[67]: 2
Vetor_2[68]: 2
Vetor_2[69]: 2
Vetor_2[70]: 2
Vetor_2[71]: 2
Vetor_2[72]: 2
Vetor_2[73]: 2
Vetor_2[74]: 2
Vetor_2[75]: 2
Vetor_2[76]: 2
Vetor_2[77]: 2
Vetor_2[78]: 2
Vetor_2[79]: 2
Vetor_2[80]: 2
Vetor_2[81]: 2
Vetor_2[82]: 2
Vetor_2[83]: 2
Vetor_2[84]: 2
Vetor_2[85]: 2
Vetor_2[86]: 2
Vetor_2[87]: 2
Vetor_2[88]: 2
Vetor_2[89]: 2
Vetor_2[90]: 2
Vetor_2[91]: 3
Vetor_2[92]: 3
Vetor_2[93]: 3
Vetor_2[94]: 3
Vetor_2[95]: 3
Vetor_2[96]: 3
Vetor_2[97]: 3
Vetor_2[98]: 3
Vetor_2[99]: 3

		>>Vetor_3 - ALEATORIO<<

Vetor_3[0]: 32767
Vetor_3[1]: 32767
Vetor_3[2]: 32767
Vetor_3[3]: 32767
Vetor_3[4]: 32767
Vetor_3[5]: 32767
Vetor_3[6]: 32767
Vetor_3[7]: 32767
Vetor_3[8]: 32767
Vetor_3[9]: 32767
Vetor_3[10]: 32767
Vetor_3[11]: 32767
Vetor_3[12]: 32767
Vetor_3[13]: 32767
Vetor_3[14]: 32767
Vetor_3[15]: 32766
Vetor_3[16]: 32767
Vetor_3[17]: 32767
Vetor_3[18]: 32765
Vetor_3[19]: 32765
Vetor_3[20]: 32766
Vetor_3[21]: 32767
Vetor_3[22]: 32766
Vetor_3[23]: 32766
Vetor_3[24]: 32766
Vetor_3[25]: 32766
Vetor_3[26]: 32767
Vetor_3[27]: 32766
Vetor_3[28]: 32767
Vetor_3[29]: 32767
Vetor_3[30]: 32767
Vetor_3[31]: 32766
Vetor_3[32]: 32766
Vetor_3[33]: 32763
Vetor_3[34]: 32766
Vetor_3[35]: 32765
Vetor_3[36]: 32766
Vetor_3[37]: 32764
Vetor_3[38]: 32764
Vetor_3[39]: 32764
Vetor_3[40]: 32764
Vetor_3[41]: 32766
Vetor_3[42]: 32762
Vetor_3[43]: 32765
Vetor_3[44]: 32766
Vetor_3[45]: 32765
Vetor_3[46]: 32765
Vetor_3[47]: 32765
Vetor_3[48]: 32766
Vetor_3[49]: 32765
Vetor_3[50]: 32766
Vetor_3[51]: 32763
Vetor_3[52]: 32764
Vetor_3[53]: 32766
Vetor_3[54]: 32767
Vetor_3[55]: 32766
Vetor_3[56]: 32765
Vetor_3[57]: 32767
Vetor_3[58]: 32767
Vetor_3[59]: 32764
Vetor_3[60]: 32766
Vetor_3[61]: 32765
Vetor_3[62]: 32767
Vetor_3[63]: 32763
Vetor_3[64]: 32764
Vetor_3[65]: 32765
Vetor_3[66]: 32765
Vetor_3[67]: 32763
Vetor_3[68]: 32763
Vetor_3[69]: 32764
Vetor_3[70]: 32760
Vetor_3[71]: 32764
Vetor_3[72]: 32765
Vetor_3[73]: 32764
Vetor_3[74]: 32765
Vetor_3[75]: 32759
Vetor_3[76]: 32764
Vetor_3[77]: 32763
Vetor_3[78]: 32761
Vetor_3[79]: 32763
Vetor_3[80]: 32763
Vetor_3[81]: 32762
Vetor_3[82]: 32763
Vetor_3[83]: 32764
Vetor_3[84]: 32758
Vetor_3[85]: 32759
Vetor_3[86]: 32762
Vetor_3[87]: 32765
Vetor_3[88]: 32765
Vetor_3[89]: 32761
Vetor_3[90]: 32766
Vetor_3[91]: 32757
Vetor_3[92]: 32764
Vetor_3[93]: 32764
Vetor_3[94]: 32765
Vetor_3[95]: 32763
Vetor_3[96]: 32763
Vetor_3[97]: 32762
Vetor_3[98]: 32765
Vetor_3[99]: 32756

		>>Vetor_3 - ORDENADO<<

Vetor_3[0]: 0
Vetor_3[1]: 0
Vetor_3[2]: 0
Vetor_3[3]: 0
Vetor_3[4]: 0
Vetor_3[5]: 0
Vetor_3[6]: 0
Vetor_3[7]: 0
Vetor_3[8]: 0
Vetor_3[9]: 0
Vetor_3[10]: 0
Vetor_3[11]: 0
Vetor_3[12]: 0
Vetor_3[13]: 0
Vetor_3[14]: 0
Vetor_3[15]: 0
Vetor_3[16]: 0
Vetor_3[17]: 0
Vetor_3[18]: 0
Vetor_3[19]: 0
Vetor_3[20]: 0
Vetor_3[21]: 0
Vetor_3[22]: 0
Vetor_3[23]: 0
Vetor_3[24]: 0
Vetor_3[25]: 0
Vetor_3[26]: 0
Vetor_3[27]: 0
Vetor_3[28]: 0
Vetor_3[29]: 0
Vetor_3[30]: 1
Vetor_3[31]: 1
Vetor_3[32]: 1
Vetor_3[33]: 1
Vetor_3[34]: 1
Vetor_3[35]: 1
Vetor_3[36]: 1
Vetor_3[37]: 1
Vetor_3[38]: 1
Vetor_3[39]: 1
Vetor_3[40]: 1
Vetor_3[41]: 1
Vetor_3[42]: 1
Vetor_3[43]: 1
Vetor_3[44]: 1
Vetor_3[45]: 1
Vetor_3[46]: 1
Vetor_3[47]: 1
Vetor_3[48]: 1
Vetor_3[49]: 1
Vetor_3[50]: 2
Vetor_3[51]: 2
Vetor_3[52]: 2
Vetor_3[53]: 2
Vetor_3[54]: 2
Vetor_3[55]: 2
Vetor_3[56]: 2
Vetor_3[57]: 2
Vetor_3[58]: 2
Vetor_3[59]: 2
Vetor_3[60]: 2
Vetor_3[61]: 2
Vetor_3[62]: 2
Vetor_3[63]: 2
Vetor_3[64]: 2
Vetor_3[65]: 2
Vetor_3[66]: 2
Vetor_3[67]: 2
Vetor_3[68]: 2
Vetor_3[69]: 2
Vetor_3[70]: 2
Vetor_3[71]: 2
Vetor_3[72]: 2
Vetor_3[73]: 2
Vetor_3[74]: 3
Vetor_3[75]: 3
Vetor_3[76]: 3
Vetor_3[77]: 3
Vetor_3[78]: 3
Vetor_3[79]: 3
Vetor_3[80]: 3
Vetor_3[81]: 3
Vetor_3[82]: 3
Vetor_3[83]: 3
Vetor_3[84]: 3
Vetor_3[85]: 3
Vetor_3[86]: 3
Vetor_3[87]: 3
Vetor_3[88]: 3
Vetor_3[89]: 3
Vetor_3[90]: 3
Vetor_3[91]: 3
Vetor_3[92]: 3
Vetor_3[93]: 3
Vetor_3[94]: 3
Vetor_3[95]: 3
Vetor_3[96]: 3
Vetor_3[97]: 3
Vetor_3[98]: 3
Vetor_3[99]: 3

		>>Vetor_4 - ALEATORIO<<

Vetor_4[0]: 32767
Vetor_4[1]: 32767
Vetor_4[2]: 32767
Vetor_4[3]: 32767
Vetor_4[4]: 32767
Vetor_4[5]: 32767
Vetor_4[6]: 32767
Vetor_4[7]: 32766
Vetor_4[8]: 32767
Vetor_4[9]: 32767
Vetor_4[10]: 32767
Vetor_4[11]: 32767
Vetor_4[12]: 32767
Vetor_4[13]: 32767
Vetor_4[14]: 32767
Vetor_4[15]: 32765
Vetor_4[16]: 32766
Vetor_4[17]: 32766
Vetor_4[18]: 32766
Vetor_4[19]: 32766
Vetor_4[20]: 32765
Vetor_4[21]: 32767
Vetor_4[22]: 32767
Vetor_4[23]: 32766
Vetor_4[24]: 32767
Vetor_4[25]: 32767
Vetor_4[26]: 32766
Vetor_4[27]: 32766
Vetor_4[28]: 32767
Vetor_4[29]: 32767
Vetor_4[30]: 32767
Vetor_4[31]: 32765
Vetor_4[32]: 32765
Vetor_4[33]: 32764
Vetor_4[34]: 32765
Vetor_4[35]: 32765
Vetor_4[36]: 32766
Vetor_4[37]: 32766
Vetor_4[38]: 32766
Vetor_4[39]: 32765
Vetor_4[40]: 32766
Vetor_4[41]: 32764
Vetor_4[42]: 32764
Vetor_4[43]: 32766
Vetor_4[44]: 32764
Vetor_4[45]: 32764
Vetor_4[46]: 32767
Vetor_4[47]: 32764
Vetor_4[48]: 32766
Vetor_4[49]: 32767
Vetor_4[50]: 32767
Vetor_4[51]: 32766
Vetor_4[52]: 32767
Vetor_4[53]: 32765
Vetor_4[54]: 32766
Vetor_4[55]: 32766
Vetor_4[56]: 32766
Vetor_4[57]: 32767
Vetor_4[58]: 32767
Vetor_4[59]: 32766
Vetor_4[60]: 32766
Vetor_4[61]: 32767
Vetor_4[62]: 32767
Vetor_4[63]: 32762
Vetor_4[64]: 32764
Vetor_4[65]: 32763
Vetor_4[66]: 32764
Vetor_4[67]: 32763
Vetor_4[68]: 32764
Vetor_4[69]: 32763
Vetor_4[70]: 32761
Vetor_4[71]: 32764
Vetor_4[72]: 32765
Vetor_4[73]: 32765
Vetor_4[74]: 32764
Vetor_4[75]: 32761
Vetor_4[76]: 32765
Vetor_4[77]: 32765
Vetor_4[78]: 32766
Vetor_4[79]: 32752
Vetor_4[80]: 32762
Vetor_4[81]: 32765
Vetor_4[82]: 32766
Vetor_4[83]: 32762
Vetor_4[84]: 32763
Vetor_4[85]: 32763
Vetor_4[86]: 32763
Vetor_4[87]: 32763
Vetor_4[88]: 32764
Vetor_4[89]: 32763
Vetor_4[90]: 32759
Vetor_4[91]: 32762
Vetor_4[92]: 32763
